feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	reference	fdr.pval
Megasphaera_elsdenii_SGB5862	species	cat	6.249664251	0.521068603	2772	545	3.22E-31	6.36E-30	"dog,facility"	5.52E-30
Firmicutes_SGB63246	species	cat	-4.060944232	0.341105712	2772	576	4.19E-31	8.24E-30	"dog,facility"	7.15E-30
Streptococcus_lutetiensis_SGB8021	species	cat	-7.198559652	0.596691128	2772	969	1.70E-30	3.33E-29	"dog,facility"	2.89E-29
Eggerthellaceae_SGB14778	species	cat	-3.921851059	0.312789501	2772	722	1.18E-29	2.30E-28	"dog,facility"	2.00E-28
Moraxellaceae_SGB4052	species	cat	-4.4356192	0.387000535	2772	1274	2.04E-29	3.95E-28	"dog,facility"	3.44E-28
Lactobacillaceae_SGB6302	species	human	0.477319995	0.042301831	2772	23	6.69E-29	1.29E-27	"dog,facility"	1.12E-27
Clostridiaceae_bacterium_SGB6152	species	cat	-1.653365218	0.140996112	2772	100	1.07E-28	2.05E-27	"dog,facility"	1.79E-27
Evtepia_gabavorous_SGB15120	species	cat	2.701377778	0.24192405	2772	287	2.61E-28	4.96E-27	"dog,facility"	4.33E-27
Bacteria_unclassified_SGB14770	species	human	0.753315467	0.069022612	2772	40	3.51E-27	6.85E-26	"cat,facility"	5.78E-26
Firmicutes_SGB105325	species	cat	-3.71114886	0.345014577	2772	518	2.07E-26	3.91E-25	"dog,facility"	3.39E-25
Firmicutes_SGB106318	species	cat	1.514377925	0.141212689	2772	94	2.62E-26	4.92E-25	"dog,facility"	4.28E-25
Coprococcus_SGB106020_SGB106020	species	cat	2.876313137	0.256691346	2772	184	9.87E-26	1.85E-24	"dog,facility"	1.61E-24
Coriobacteriaceae_SGB105265	species	cat	-2.947315631	0.26709313	2772	243	1.36E-25	2.54E-24	"dog,facility"	2.21E-24
Tyzzerella_nexilis_SGB4588	species	human	-1.758581692	0.167186004	2772	277	2.12E-25	3.92E-24	"dog,facility"	3.42E-24
Bifidobacterium_SGB65684_SGB65684	species	cat	-2.347308502	0.223496429	2772	202	2.58E-25	4.76E-24	"dog,facility"	4.15E-24
Succinivibrionaceae_SGB3684	species	cat	-3.794343687	0.367644409	2772	551	1.79E-24	3.28E-23	"dog,facility"	2.86E-23
Firmicutes_SGB4746	species	cat	-5.095625959	0.492743129	2772	1584	2.02E-24	3.69E-23	"dog,facility"	3.22E-23
Succinivibrionaceae_SGB66357	species	cat	-3.930167601	0.380813084	2772	429	2.52E-24	4.57E-23	"dog,facility"	3.99E-23
Muribaculum_gordoncarteri_SGB2087	species	cat	-3.454019296	0.326651561	2772	286	4.76E-24	8.58E-23	"dog,facility"	7.49E-23
Firmicutes_SGB106203	species	cat	-3.299219103	0.320106603	2772	385	1.85E-23	3.32E-22	"dog,facility"	2.90E-22
Peptacetobacter_hiranonis_SGB6131	species	cat	-4.95852415	0.498004972	2772	1933	7.25E-23	1.29E-21	"dog,facility"	1.13E-21
Firmicutes_SGB6438	species	human	0.948184299	0.095915383	2772	33	1.14E-22	2.08E-21	"cat,facility"	1.77E-21
Faecalibacterium_prausnitzii_SGB15342	species	human	9.81939521	0.20447839	2772	318	1.25E-22	2.28E-21	"cat,facility"	1.94E-21
Firmicutes_SGB105987	species	cat	-4.469535847	0.439049836	2772	609	1.26E-22	2.23E-21	"dog,facility"	1.94E-21
Clostridiaceae_SGB4906	species	human	0.755057073	0.078799967	2772	31	2.04E-21	3.68E-20	"cat,facility"	3.13E-20
Phocaeicola_plebeius_SGB1903	species	cat	3.665519469	0.386475298	2772	355	6.01E-21	1.06E-19	"dog,facility"	9.18E-20
Firmicutes_SGB105989	species	cat	-3.234823351	0.334687012	2772	567	6.90E-21	1.21E-19	"dog,facility"	1.05E-19
Allisonella_histaminiformans_SGB5843	species	cat	-3.341157762	0.353705096	2772	811	7.32E-21	1.28E-19	"dog,facility"	1.11E-19
Streptococcus_infantis_SGB8095	species	human	0.465560148	0.04949891	2772	35	1.05E-20	1.86E-19	"cat,facility"	1.59E-19
Blautia_SGB74131_SGB74131	species	cat	-1.509624568	0.153946519	2772	127	1.54E-20	2.68E-19	"dog,facility"	2.32E-19
Collinsella_SGB62935_SGB62935	species	cat	1.113473838	0.120313218	2772	118	4.62E-20	8.00E-19	"dog,facility"	6.91E-19
Oxalobacteraceae_SGB70926	species	cat	-2.563207116	0.277939039	2772	312	5.89E-20	1.02E-18	"dog,facility"	8.77E-19
Ruminococcus_gnavus_SGB4584	species	cat	-3.752424534	0.407283469	2772	2425	7.47E-20	1.28E-18	"dog,facility"	1.11E-18
Ligilactobacillus_animalis_SGB7076	species	cat	-4.680627639	0.506875909	2772	556	2.21E-19	3.77E-18	"dog,facility"	3.26E-18
Erysipelotrichaceae_SGB66599	species	cat	-2.773731604	0.306851289	2772	312	3.61E-19	6.13E-18	"dog,facility"	5.31E-18
Mediterraneibacter_glycyrrhizinilyticus_SGB4606	species	cat	-4.017743843	0.447563129	2772	1744	6.40E-19	1.08E-17	"dog,facility"	9.37E-18
Lachnospiraceae_unclassified_SGB65957_SGB65957	species	cat	-3.738281995	0.416010113	2772	559	1.40E-18	2.36E-17	"dog,facility"	2.04E-17
Faecalibacillus_intestinalis_SGB6754	species	cat	-3.521893338	0.393503761	2772	569	1.42E-18	2.38E-17	"dog,facility"	2.06E-17
Ruminococcus_sp_AF46_10NS_SGB4824	species	human	0.500174056	0.05663629	2772	27	1.80E-18	3.02E-17	"cat,facility"	2.60E-17
Firmicutes_SGB66627	species	cat	-2.982982642	0.335399123	2772	392	2.80E-18	4.66E-17	"dog,facility"	4.03E-17
Faecalibacterium_prausnitzii_SGB15342	species	human	9.81939521	0.171491166	2772	318	4.31E-18	7.14E-17	"dog,facility"	6.17E-17
Anaerobiospirillum_thomasii_SGB28689	species	cat	-2.322878151	0.269233695	2772	284	1.29E-17	2.13E-16	"dog,facility"	1.84E-16
Senegalimassilia_SGB14826_SGB14826	species	cat	0.64711782	0.073212521	2772	52	1.58E-17	2.60E-16	"dog,facility"	2.25E-16
Firmicutes_SGB4688	species	cat	4.605833914	0.521106624	2772	1121	1.70E-17	2.78E-16	"dog,facility"	2.41E-16
Blautia_faecis_SGB4820	species	human	7.863823199	0.33560749	2772	292	3.59E-17	5.90E-16	"cat,facility"	5.07E-16
Clostridium_sp_AF34_10BH_SGB4914	species	human	8.359831773	0.390227606	2772	286	2.30E-16	3.76E-15	"cat,facility"	3.23E-15
Phocaeicola_coprophilus_SGB1888	species	cat	-3.627030615	0.439561137	2772	684	2.51E-16	4.08E-15	"dog,facility"	3.51E-15
Lacrimispora_amygdalina_SGB4716	species	human	5.209754904	0.237870427	2772	223	3.42E-16	5.54E-15	"cat,facility"	4.77E-15
Synergistaceae_SGB14863	species	cat	0.741488121	0.091057495	2772	44	7.40E-16	1.20E-14	"dog,facility"	1.03E-14
Roseburia_inulinivorans_SGB4940	species	human	9.95234264	0.49000101	2772	294	1.26E-15	2.02E-14	"cat,facility"	1.74E-14
Blautia_massiliensis_SGB4826	species	human	6.187404565	0.320544127	2772	260	2.05E-15	3.27E-14	"cat,facility"	2.82E-14
Ligilactobacillus_ruminis_SGB7061	species	cat	2.920486421	0.365921133	2772	462	2.25E-15	3.63E-14	"dog,facility"	3.09E-14
Fusobacteria_SGB47248	species	cat	-2.128010244	0.267826647	2772	331	2.89E-15	4.63E-14	"dog,facility"	3.94E-14
Lactobacillaceae_SGB6302	species	human	0.477319995	0.060164629	2772	23	3.06E-15	4.83E-14	"cat,facility"	4.17E-14
Blautia_faecis_SGB4820	species	human	7.863823199	0.306479539	2772	292	3.23E-15	5.16E-14	"dog,facility"	4.38E-14
Clostridia_unclassified_SGB3964	species	cat	1.589867565	0.200318289	2772	211	3.27E-15	5.20E-14	"dog,facility"	4.41E-14
Enorma_burkinafasonensis_SGB86218	species	cat	1.030614772	0.131629209	2772	96	7.10E-15	1.12E-13	"dog,facility"	9.55E-14
Dysosmobacter_sp_BX15_SGB15053	species	human	6.986136949	0.387924644	2772	247	8.52E-15	1.32E-13	"cat,facility"	1.14E-13
Clostridium_sp_AF34_10BH_SGB4914	species	human	8.359831773	0.354489118	2772	286	1.56E-14	2.45E-13	"dog,facility"	2.08E-13
Amedibacterium_intestinale_SGB4042	species	cat	-4.066469254	0.500907413	2772	718	2.26E-14	3.55E-13	"dog,facility"	3.01E-13
Roseburia_inulinivorans_SGB4940	species	human	9.95234264	0.45968271	2772	294	2.87E-14	4.48E-13	"dog,facility"	3.80E-13
Roseburia_faecis_SGB4925	species	human	10.4680598	0.618723017	2772	266	5.36E-14	8.26E-13	"cat,facility"	7.08E-13
Megasphaera_sp_DJF_B143_SGB5852	species	cat	0.908583808	0.119931816	2772	43	5.44E-14	8.46E-13	"dog,facility"	7.16E-13
Roseburia_sp_AF02_12_SGB4938	species	human	5.659592499	0.24973343	2772	194	6.07E-14	9.27E-13	"cat,facility"	7.95E-13
Lacrimispora_amygdalina_SGB4716	species	human	5.209754904	0.203363774	2772	223	6.72E-14	1.04E-12	"dog,facility"	8.77E-13
Blautia_massiliensis_SGB4826	species	human	6.187404565	0.290341184	2772	260	9.12E-14	1.41E-12	"dog,facility"	1.19E-12
Sutterella_wadsworthensis_SGB9286	species	cat	-4.527890701	0.609600681	2772	1357	1.53E-13	2.34E-12	"dog,facility"	1.98E-12
Firmicutes_SGB47635	species	cat	2.022384791	0.273048747	2772	421	1.76E-13	2.69E-12	"dog,facility"	2.28E-12
Bacteroidetes_SGB2066	species	cat	-1.751299341	0.236656451	2772	232	1.82E-13	2.76E-12	"dog,facility"	2.34E-12
Bifidobacterium_SGB4589_SGB4589	species	cat	-2.13022775	0.285958412	2772	313	1.89E-13	2.87E-12	"dog,facility"	2.43E-12
Dysosmobacter_sp_BX15_SGB15053	species	human	6.986136949	0.348126072	2772	247	3.19E-13	4.81E-12	"dog,facility"	4.07E-12
Turicibacter_sanguinis_SGB6846	species	cat	-2.231504951	0.301062817	2772	294	4.10E-13	6.16E-12	"dog,facility"	5.22E-12
Tyzzerella_nexilis_SGB4588	species	human	-1.724535413	0.237783657	2772	277	5.28E-13	7.87E-12	"cat,facility"	6.70E-12
Roseburia_faecis_SGB4925	species	human	10.4680598	0.58064728	2772	266	6.54E-13	9.78E-12	"dog,facility"	8.26E-12
Oscillospiraceae_SGB15234	species	human	4.029804848	0.237699766	2772	141	7.13E-13	1.06E-11	"cat,facility"	8.97E-12
Lachnospiraceae_bacterium_SGB4781	species	human	3.318662322	0.233918476	2772	164	1.49E-12	2.19E-11	"cat,facility"	1.87E-11
Ruminococcus_lactaris_SGB4557	species	human	3.421396425	0.246166376	2772	155	2.12E-12	3.11E-11	"cat,facility"	2.65E-11
Blautia_SGB4793_SGB4793	species	human	-10.55573869	0.657476988	2772	400	3.88E-12	5.66E-11	"cat,facility"	4.83E-11
Lachnospira_sp_NSJ_43_SGB5087	species	human	3.514527929	0.179601331	2772	145	4.60E-12	6.67E-11	"cat,facility"	5.70E-11
Firmicutes_SGB15373	species	human	3.534822414	0.266677567	2772	171	5.41E-12	7.82E-11	"cat,facility"	6.69E-11
Alistipes_SGB5086_SGB5086	species	cat	-3.407648327	0.489758314	2772	692	5.44E-12	8.06E-11	"dog,facility"	6.70E-11
Turicibacteraceae_SGB106350	species	cat	-1.722608051	0.234850994	2772	161	5.94E-12	8.77E-11	"dog,facility"	7.29E-11
Actinobacteria_SGB53822	species	cat	0.736129227	0.107387989	2772	81	8.98E-12	1.32E-10	"dog,facility"	1.10E-10
Firmicutes_SGB4450	species	cat	-3.336338259	0.474120253	2772	528	9.40E-12	1.38E-10	"dog,facility"	1.15E-10
Lachnospiraceae_bacterium_SGB4781	species	human	3.314056042	0.20476246	2772	164	2.32E-11	3.39E-10	"dog,facility"	2.82E-10
Lachnospiraceae_SGB4587	species	cat	2.109220498	0.309554479	2772	325	2.81E-11	4.08E-10	"dog,facility"	3.40E-10
Ruminococcus_lactaris_SGB4557	species	human	3.421396425	0.214691298	2772	155	3.02E-11	4.36E-10	"dog,facility"	3.64E-10
Roseburia_sp_AF02_12_SGB4938	species	human	5.730949441	0.200769058	2772	194	3.27E-11	4.70E-10	"dog,facility"	3.92E-10
Lachnospiraceae_SGB106011	species	cat	-2.70332438	0.401209368	2772	430	4.34E-11	6.22E-10	"dog,facility"	5.20E-10
Firmicutes_SGB106571	species	cat	1.306753565	0.198192053	2772	148	5.37E-11	7.67E-10	"dog,facility"	6.41E-10
Anaerotignum_faecicola_SGB5190	species	human	4.057347148	0.155868067	2772	170	6.11E-11	8.55E-10	"cat,facility"	7.27E-10
Firmicutes_SGB15373	species	human	3.534822414	0.232643774	2772	171	6.14E-11	8.73E-10	"dog,facility"	7.28E-10
Oscillospiraceae_SGB15234	species	human	4.029804848	0.194445202	2772	141	6.19E-11	8.77E-10	"dog,facility"	7.32E-10
Helicobacteraceae_SGB14988	species	cat	-2.443418406	0.373344932	2772	699	7.43E-11	1.05E-09	"dog,facility"	8.75E-10
Bacteroidetes_SGB65685	species	cat	-1.389838689	0.213320536	2772	215	8.60E-11	1.21E-09	"dog,facility"	1.01E-09
Haemophilus_parainfluenzae_SGB9663_group	species	human	4.468425288	0.391410445	2772	196	1.04E-10	1.44E-09	"cat,facility"	1.22E-09
Proteobacteria_SGB9284	species	cat	-3.594489722	0.552980605	2772	821	1.06E-10	1.49E-09	"dog,facility"	1.24E-09
Streptococcus_parauberis_SGB8228	species	cat	-1.591344558	0.244966629	2772	206	1.07E-10	1.49E-09	"dog,facility"	1.24E-09
Megasphaera_sp_AM44_1BH_SGB5853	species	cat	0.920618221	0.141269928	2772	49	1.28E-10	1.78E-09	"dog,facility"	1.48E-09
Anaerobutyricum_hallii_SGB4532	species	human	5.786904821	0.505927842	2772	235	1.29E-10	1.76E-09	"cat,facility"	1.49E-09
Blautia_glucerasea_SGB4804	species	human	2.57144862	0.240187881	2772	110	3.25E-10	4.40E-09	"cat,facility"	3.74E-09
Anaerobutyricum_hallii_SGB4532	species	human	5.876274124	0.476522906	2772	235	3.60E-10	4.97E-09	"dog,facility"	4.13E-09
Faecalibacterium_prausnitzii_SGB15317	species	human	5.747691876	0.526906278	2772	224	3.75E-10	5.06E-09	"cat,facility"	4.28E-09
Sphingomonadaceae_SGB15370	species	human	1.992519709	0.182246457	2772	89	4.26E-10	5.73E-09	"cat,facility"	4.85E-09
Oscillospiraceae_SGB15236	species	human	4.657015126	0.442671038	2772	149	4.29E-10	5.75E-09	"cat,facility"	4.87E-09
Haemophilus_parainfluenzae_SGB9663_group	species	human	4.468425288	0.363306523	2772	196	4.34E-10	5.98E-09	"dog,facility"	4.91E-09
Acidaminococcus_fermentans_SGB5744	species	cat	0.542476338	0.086772273	2772	48	5.13E-10	7.04E-09	"dog,facility"	5.79E-09
Blautia_obeum_SGB4809	species	human	2.31660751	0.219271109	2772	118	5.15E-10	6.84E-09	"cat,facility"	5.79E-09
Clostridiaceae_bacterium_SGB4721	species	cat	-3.308042307	0.530247288	2772	1296	5.48E-10	7.49E-09	"dog,facility"	6.15E-09
Clostridiales_bacterium_SGB15146	species	human	1.441118884	0.131147151	2772	83	5.73E-10	7.57E-09	"cat,facility"	6.41E-09
Oscillospiraceae_SGB15093	species	human	1.544141035	0.12757783	2772	82	7.40E-10	9.73E-09	"cat,facility"	8.25E-09
Streptococcaceae_SGB65949	species	cat	-0.837079429	0.135556327	2772	42	7.60E-10	1.03E-08	"dog,facility"	8.44E-09
Eggerthellaceae_SGB6478	species	human	2.921472944	0.27876734	2772	88	7.72E-10	1.01E-08	"cat,facility"	8.55E-09
Holdemanella_porci_SGB6796	species	cat	-3.520081834	0.569851352	2772	1659	8.20E-10	1.11E-08	"dog,facility"	9.05E-09
Firmicutes_SGB15224	species	human	1.669577765	0.163106763	2772	94	8.59E-10	1.11E-08	"cat,facility"	9.44E-09
Faecalibacterium_prausnitzii_SGB15317	species	human	5.747691876	0.504307838	2772	224	9.55E-10	1.29E-08	"dog,facility"	1.05E-08
Blautia_glucerasea_SGB4804	species	human	2.57144862	0.209773483	2772	110	1.43E-09	1.93E-08	"dog,facility"	1.57E-08
Oscillospiraceae_SGB15236	species	human	4.657015126	0.4052853	2772	149	1.53E-09	2.05E-08	"dog,facility"	1.67E-08
Firmicutes_SGB14311	species	human	3.224089336	0.332385967	2772	101	1.86E-09	2.41E-08	"cat,facility"	2.02E-08
Staphylococcus_SGB6340_SGB6340	species	human	2.515663416	0.257196206	2772	89	1.88E-09	2.42E-08	"cat,facility"	2.04E-08
Enterococcaceae_SGB4865	species	cat	1.353951091	0.225404646	2772	221	2.15E-09	2.87E-08	"dog,facility"	2.32E-08
Lachnospira_sp_NSJ_43_SGB5087	species	human	3.514527929	0.140953518	2772	145	2.18E-09	2.91E-08	"dog,facility"	2.35E-08
Veillonella_atypica_SGB6936	species	human	1.546442067	0.152532295	2772	76	2.23E-09	2.85E-08	"cat,facility"	2.40E-08
Blautia_obeum_SGB4809	species	human	2.31660751	0.188420108	2772	118	2.27E-09	3.00E-08	"dog,facility"	2.42E-08
Clostridiaceae_unclassified_SGB15090_SGB15090	species	human	2.166105159	0.223508363	2772	88	2.29E-09	2.91E-08	"cat,facility"	2.44E-08
Sphingomonadaceae_SGB15370	species	human	1.992519706	0.153623616	2772	89	2.44E-09	3.23E-08	"dog,facility"	2.60E-08
Firmicutes_SGB14253	species	human	1.257161652	0.121905738	2772	68	2.52E-09	3.20E-08	"cat,facility"	2.67E-08
Firmicutes_SGB14306	species	human	2.479503781	0.261258682	2772	101	2.77E-09	3.50E-08	"cat,facility"	2.93E-08
Firmicutes_SGB15224	species	human	1.669577765	0.140750735	2772	94	3.27E-09	4.29E-08	"dog,facility"	3.44E-08
Clostridiaceae_bacterium_Marseille_Q4145_SGB4769	species	human	2.536299038	0.261720207	2772	123	3.37E-09	4.24E-08	"cat,facility"	3.54E-08
Clostridium_massiliamazoniense_SGB29082	species	cat	1.789663937	0.296563334	2772	277	3.38E-09	4.43E-08	"dog,facility"	3.54E-08
Streptococcus_parasanguinis_SGB8071	species	human	2.135920689	0.226436238	2772	122	3.43E-09	4.28E-08	"cat,facility"	3.58E-08
Eggerthellaceae_SGB6478	species	human	2.921472944	0.236471994	2772	88	3.51E-09	4.58E-08	"dog,facility"	3.65E-08
Clostridium_sp_AF36_4_SGB4644	species	human	3.733396651	0.39712625	2772	183	3.63E-09	4.52E-08	"cat,facility"	3.77E-08
Clostridiales_bacterium_SGB15146	species	human	1.441118884	0.109232893	2772	83	3.78E-09	4.91E-08	"dog,facility"	3.91E-08
Firmicutes_SGB14311	species	human	3.224089336	0.293251881	2772	101	5.52E-09	7.13E-08	"dog,facility"	5.70E-08
Staphylococcus_SGB6340_SGB6340	species	human	2.515663415	0.222569836	2772	89	5.93E-09	7.63E-08	"dog,facility"	6.10E-08
Clostridiaceae_unclassified_SGB15090_SGB15090	species	human	2.166105159	0.19297691	2772	88	6.98E-09	8.95E-08	"dog,facility"	7.14E-08
Faecalibacterium_prausnitzii_SGB15332	species	human	4.844854496	0.529022287	2772	219	6.98E-09	8.63E-08	"cat,facility"	7.14E-08
Clostridium_sp_AF34_13_SGB4659	species	human	1.67130054	0.1652055	2772	59	7.05E-09	8.68E-08	"cat,facility"	7.19E-08
Clostridium_sp_AF20_17LB_SGB4714	species	human	3.755218851	0.413496521	2772	153	7.29E-09	8.95E-08	"cat,facility"	7.41E-08
Firmicutes_SGB14306	species	human	2.479503781	0.230435671	2772	101	7.59E-09	9.69E-08	"dog,facility"	7.70E-08
Ruminococcus_bicirculans_SGB4262	species	human	6.371198832	0.699135388	2772	222	7.78E-09	9.52E-08	"cat,facility"	7.87E-08
Clostridium_sp_AF36_4_SGB4644	species	human	3.733396651	0.367819646	2772	183	8.84E-09	1.12E-07	"dog,facility"	8.91E-08
Mogibacterium_sp_NSJ_24_SGB3961	species	cat	0.774449867	0.133225466	2772	97	8.96E-09	1.14E-07	"dog,facility"	9.01E-08
Lachnospira_pectinoschiza_SGB5075	species	human	7.241570027	0.756246981	2772	320	9.22E-09	1.12E-07	"cat,facility"	9.24E-08
Streptococcus_parasanguinis_SGB8071	species	human	2.135920689	0.196839613	2772	122	9.31E-09	1.18E-07	"dog,facility"	9.31E-08
Blautia_sp_OF03_15BH_SGB4779	species	human	1.654285347	0.181918125	2772	83	9.43E-09	1.14E-07	"cat,facility"	9.39E-08
Clostridium_perfringens_SGB6191	species	cat	-3.051735167	0.52902358	2772	661	9.64E-09	1.21E-07	"dog,facility"	9.58E-08
Sutterella_wadsworthensis_SGB9283	species	human	2.060625388	0.2308164	2772	105	1.01E-08	1.21E-07	"cat,facility"	9.97E-08
Veillonella_atypica_SGB6936	species	human	1.546442083	0.127149687	2772	76	1.01E-08	1.26E-07	"dog,facility"	9.97E-08
TM7_phylum_sp_oral_taxon_352_SGB19860_group	species	human	1.057167844	0.119259584	2772	82	1.04E-08	1.25E-07	"cat,facility"	1.03E-07
Clostridiaceae_bacterium_Marseille_Q4145_SGB4769	species	human	2.523027023	0.236647403	2772	123	1.08E-08	1.35E-07	"dog,facility"	1.06E-07
Eubacterium_SGB6276_SGB6276	species	human	3.050883497	0.348164536	2772	122	1.17E-08	1.39E-07	"cat,facility"	1.14E-07
Eubacterium_siraeum_SGB4198	species	human	3.478904196	0.402212936	2772	150	1.41E-08	1.68E-07	"cat,facility"	1.37E-07
Firmicutes_SGB14253	species	human	1.257161652	0.100465706	2772	68	1.41E-08	1.75E-07	"dog,facility"	1.37E-07
Eubacterium_sp_AF22_8LB_SGB6816	species	cat	0.832268133	0.144732843	2772	39	1.43E-08	1.77E-07	"dog,facility"	1.39E-07
Oscillospiraceae_SGB15093	species	human	1.544141035	0.102468677	2772	82	1.44E-08	1.78E-07	"dog,facility"	1.39E-07
Faecalibacterium_prausnitzii_SGB15332	species	human	4.842118406	0.499367997	2772	219	1.45E-08	1.79E-07	"dog,facility"	1.41E-07
Firmicutes_SGB14250	species	human	1.026790949	0.111253382	2772	59	1.49E-08	1.76E-07	"cat,facility"	1.43E-07
Waltera_intestinalis_SGB4910	species	human	7.651303868	0.733732128	2772	271	1.54E-08	1.81E-07	"cat,facility"	1.48E-07
Clostridium_sp_AF20_17LB_SGB4714	species	human	3.755218851	0.3868323	2772	153	1.56E-08	1.91E-07	"dog,facility"	1.49E-07
Ruminococcus_bicirculans_SGB4262	species	human	6.366665367	0.661829755	2772	222	1.58E-08	1.93E-07	"dog,facility"	1.51E-07
Dorea_longicatena_SGB4582	species	human	6.84006791	0.768913246	2772	249	1.67E-08	1.96E-07	"cat,facility"	1.59E-07
Eubacterium_ventriosum_SGB5045	species	human	4.277394777	0.474866246	2772	214	1.69E-08	1.97E-07	"cat,facility"	1.60E-07
Blautia_sp_OF03_15BH_SGB4779	species	human	1.690137491	0.156519373	2772	83	1.76E-08	2.15E-07	"dog,facility"	1.66E-07
Faecalibacterium_SGB15346_SGB15346	species	human	8.392420944	0.94299826	2772	225	1.76E-08	2.05E-07	"cat,facility"	1.66E-07
Clostridium_sp_AF27_2AA_SGB4712	species	human	1.28345123	0.120818919	2772	55	1.88E-08	2.19E-07	"cat,facility"	1.77E-07
Bacteroides_stercoris_SGB1830	species	cat	3.629651648	0.645601942	2772	1099	2.19E-08	2.66E-07	"dog,facility"	2.06E-07
Synergistaceae_SGB14270	species	cat	-0.992438759	0.176669578	2772	175	2.20E-08	2.66E-07	"dog,facility"	2.06E-07
Sutterella_wadsworthensis_SGB9283	species	human	2.060625388	0.198621708	2772	105	2.27E-08	2.73E-07	"dog,facility"	2.12E-07
TM7_phylum_sp_oral_taxon_352_SGB19860_group	species	human	1.057167844	0.103467311	2772	82	2.27E-08	2.73E-07	"dog,facility"	2.12E-07
Dorea_longicatena_SGB4582	species	human	6.877374525	0.744442157	2772	249	2.43E-08	2.90E-07	"dog,facility"	2.25E-07
Eubacterium_SGB6276_SGB6276	species	human	3.050883497	0.318834494	2772	122	2.43E-08	2.90E-07	"dog,facility"	2.25E-07
Faecalibacterium_SGB15346_SGB15346	species	human	8.392420944	0.920848003	2772	225	2.51E-08	2.99E-07	"dog,facility"	2.33E-07
Roseburia_sp_BX1005_SGB4963	species	human	1.72130494	0.204741704	2772	69	2.53E-08	2.91E-07	"cat,facility"	2.34E-07
Eubacterium_ventriosum_SGB5045	species	human	4.381631302	0.439068511	2772	214	2.78E-08	3.30E-07	"dog,facility"	2.56E-07
Eubacterium_siraeum_SGB4198	species	human	3.478904196	0.364870343	2772	150	2.85E-08	3.37E-07	"dog,facility"	2.62E-07
