feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	reference	fdr.pval
UniRef90_Q76G15..16S.rRNA..guanine.1405..N.7...methyltransferase	species2	cat	-0.003666425	0.012085143	2657	6	0.76168902	0.899582833	dog	0.973119955
UniRef90_Q76G15..16S.rRNA..guanine.1405..N.7...methyltransferase	species2	HMP1-II	-0.017797986	0.058789263	2657	6	0.765887721	0.899582833	dog	0.973119955
UniRef90_Q79DQ2..Dihydrofolate.reductase	species2	HMP1-II	-0.074307858	0.196205713	2657	26	0.710225716	1	cat	0.973119955
UniRef90_Q79DQ2..Dihydrofolate.reductase	species2	cat	-0.028917635	0.047769488	2657	26	0.545305716	0.899582833	dog	0.973119955
UniRef90_Q79DQ2..Dihydrofolate.reductase	species2	HMP1-II	-0.103225493	0.193475828	2657	26	0.601889329	0.899582833	dog	0.973119955
UniRef90_Q79DR3..Beta.lactamase	species2	HMP1-II	-1.242009873	2.006864382	2657	261	0.544014606	1	cat	0.973119955
UniRef90_Q79DR3..Beta.lactamase	species2	cat	-0.179385294	0.249700942	2657	261	0.472597875	0.899582833	dog	0.973119955
UniRef90_Q79DR3..Beta.lactamase	species2	HMP1-II	-1.421395157	1.999508723	2657	261	0.486712797	0.899582833	dog	0.973119955
UniRef90_Q7AFA1..Multidrug.resistance.protein.MdtH	species2	HMP1-II	-1.048187585	1.497347734	2657	511	0.493764304	1	cat	0.973119955
UniRef90_Q7AFA1..Multidrug.resistance.protein.MdtH	species2	cat	-0.243997996	0.284564183	2657	511	0.391452637	0.899582833	dog	0.973119955
UniRef90_Q7AFA1..Multidrug.resistance.protein.MdtH	species2	HMP1-II	-1.292185582	1.484708638	2657	511	0.397109142	0.899582833	dog	0.973119955
UniRef90_Q7ATJ6..3.apos..kinase	species2	HMP1-II	0.4341384	2.059012523	2657	458	0.835338184	1	cat	0.973119955
UniRef90_Q7ATJ6..3.apos..kinase	species2	HMP1-II	-1.186015918	2.050706756	2657	458	0.570191704	0.899582833	dog	0.973119955
UniRef90_Q7BPP7..DHFRXVII	species2	HMP1-II	-0.369059053	0.907311888	2657	62	0.689743108	1	cat	0.973119955
UniRef90_Q7BPP7..DHFRXVII	species2	cat	-0.031445274	0.096854605	2657	62	0.745465975	0.899582833	dog	0.973119955
UniRef90_Q7BPP7..DHFRXVII	species2	HMP1-II	-0.40050424	0.904847361	2657	62	0.66421444	0.899582833	dog	0.973119955
UniRef90_Q7BVU7..Beta.lactamase	species2	HMP1-II	-0.014785372	0.05596731	2657	6	0.794935899	1	cat	0.973119955
UniRef90_Q7BVU7..Beta.lactamase	species2	cat	-0.004681303	0.012451392	2657	6	0.707093055	0.899582833	dog	0.973119955
UniRef90_Q7BVU7..Beta.lactamase	species2	HMP1-II	-0.019466675	0.055319227	2657	6	0.729577844	0.899582833	dog	0.973119955
UniRef90_Q83KI5..Putative.multidrug.resistance.protein.MdtA	species2	HMP1-II	-0.311000265	0.799382705	2657	246	0.702365667	1	cat	0.973119955
UniRef90_Q83KI5..Putative.multidrug.resistance.protein.MdtA	species2	HMP1-II	-0.64240931	0.79049778	2657	246	0.42878633	0.899582833	dog	0.973119955
UniRef90_Q83ZU8..ADP.ribosylating.transferase	species2	HMP1-II	-0.018123795	0.059527454	2657	6	0.765037525	1	cat	0.973119955
UniRef90_Q83ZU8..ADP.ribosylating.transferase	species2	cat	-0.007179968	0.014604972	2657	6	0.623290436	0.899582833	dog	0.973119955
UniRef90_Q83ZU8..ADP.ribosylating.transferase	species2	HMP1-II	-0.025303763	0.058686043	2657	6	0.672886638	0.899582833	dog	0.973119955
UniRef90_Q84EW5..Streptogramin.A.resistance.protein	species2	HMP1-II	-0.360451348	1.425665148	2657	19	0.803194164	1	cat	0.973119955
UniRef90_Q84EW5..Streptogramin.A.resistance.protein	species2	HMP1-II	-0.361649749	1.425457418	2657	19	0.80252794	0.899582833	dog	0.973119955
UniRef90_Q84FH1..Tetracycline.resistance.protein	species2	HMP1-II	-1.348971872	1.28591776	2657	254	0.311739365	1	cat	0.973119955
UniRef90_Q84FH1..Tetracycline.resistance.protein	species2	HMP1-II	-0.896375812	1.275924673	2657	254	0.494048517	0.899582833	dog	0.973119955
UniRef90_Q8FCI7..HTH.type.transcriptional.regulator.GadW	species2	HMP1-II	-0.514970479	1.039748748	2657	302	0.627369602	1	cat	0.973119955
UniRef90_Q8FCI7..HTH.type.transcriptional.regulator.GadW	species2	cat	-0.104545731	0.245663996	2657	302	0.670641945	0.899582833	dog	0.973119955
UniRef90_Q8FCI7..HTH.type.transcriptional.regulator.GadW	species2	HMP1-II	-0.619516212	1.026143027	2657	302	0.555170128	0.899582833	dog	0.973119955
UniRef90_Q8G3I2..Isoleucine..tRNA.ligase	species2	HMP1-II	2.361379935	2.851318254	2657	303	0.418209658	0.899582833	dog	0.973119955
UniRef90_Q8GF07..Response.regulator	species2	cat	0.013517989	0.017164899	2657	15	0.431038036	0.899582833	dog	0.973119955
UniRef90_Q8GJ22..Dihydropteroate.synthase	species2	HMP1-II	-0.221522795	0.466103133	2657	27	0.643956917	1	cat	0.973119955
UniRef90_Q8GJ22..Dihydropteroate.synthase	species2	cat	-0.02384719	0.063086591	2657	27	0.705481993	0.899582833	dog	0.973119955
UniRef90_Q8GJ22..Dihydropteroate.synthase	species2	HMP1-II	-0.245369985	0.464088569	2657	27	0.607743214	0.899582833	dog	0.973119955
UniRef90_Q8RTE3..CmeC	species2	cat	-0.007027487	0.009326742	2657	5	0.451230048	0.899582833	dog	0.973119955
UniRef90_Q8RTE3..CmeC	species2	HMP1-II	-0.007027487	0.011311685	2657	5	0.534482541	0.899582833	dog	0.973119955
UniRef90_Q8RTE5..CmeA	species2	HMP1-II	-0.011684804	0.01822123	2657	7	0.521399952	1	cat	0.973119955
UniRef90_Q8RTE5..CmeA	species2	HMP1-II	-0.009900825	0.015009616	2657	7	0.509547195	0.899582833	dog	0.973119955
UniRef90_Q8X7J4..Multidrug.resistance.protein.MdtB	species2	HMP1-II	-1.190908801	1.706210625	2657	644	0.49458909	1	cat	0.973119955
UniRef90_Q8X7J4..Multidrug.resistance.protein.MdtB	species2	HMP1-II	-1.640833756	1.69531251	2657	644	0.346937569	0.899582833	dog	0.973119955
UniRef90_Q93ET8..Aminoglycoside.acetyltransferase	species2	HMP1-II	-1.769004675	2.559049695	2657	1814	0.498874603	1	cat	0.973119955
UniRef90_Q93ET9..Aminoglycoside.phosphotransferase	species2	HMP1-II	-0.966641588	2.992989817	2657	1635	0.750672429	1	cat	0.973119955
UniRef90_Q9APB1..MsrC	species2	HMP1-II	-0.485682431	1.224216368	2657	93	0.704225411	1	cat	0.973119955
UniRef90_Q9APB1..MsrC	species2	cat	-0.034181277	0.131373356	2657	93	0.794752544	0.899582833	dog	0.973119955
UniRef90_Q9APB1..MsrC	species2	HMP1-II	-0.519863728	1.220857691	2657	93	0.684074798	0.899582833	dog	0.973119955
UniRef90_Q9EZQ9..D.alanine..D.alanine.ligase	species2	HMP1-II	0.648664413	0.553599119	2657	85	0.256796828	1	cat	0.973119955
UniRef90_Q9EZQ9..D.alanine..D.alanine.ligase	species2	cat	0.047842679	0.075357724	2657	85	0.525595404	0.899582833	dog	0.973119955
UniRef90_Q9EZQ9..D.alanine..D.alanine.ligase	species2	HMP1-II	0.696507096	0.551179511	2657	85	0.222954048	0.899582833	dog	0.973119955
UniRef90_Q9JN36..D.D.dipeptidase.D.D.carboxypeptidase	species2	HMP1-II	-0.010743059	0.065997909	2657	6	0.872839343	1	cat	0.973119955
UniRef90_Q9JN36..D.D.dipeptidase.D.D.carboxypeptidase	species2	cat	-0.006782237	0.019686035	2657	6	0.730790495	0.899582833	dog	0.973119955
UniRef90_Q9JN36..D.D.dipeptidase.D.D.carboxypeptidase	species2	HMP1-II	-0.017525296	0.064595264	2657	6	0.790058881	0.899582833	dog	0.973119955
UniRef90_Q9KHQ6..MefEn2	species2	HMP1-II	5.430011844	4.280085768	2657	2107	0.221105271	1	cat	0.973119955
UniRef90_Q9KHQ6..MefEn2	species2	HMP1-II	1.056023018	4.26994102	2657	2107	0.807555469	0.899582833	dog	0.973119955
UniRef90_Q9KJT4..Reponse.regulator	species2	HMP1-II	-0.010014091	0.057942556	2657	5	0.864910442	1	cat	0.973119955
UniRef90_Q9KJT4..Reponse.regulator	species2	cat	-0.004608356	0.015156696	2657	5	0.76128233	0.899582833	dog	0.973119955
UniRef90_Q9KJT4..Reponse.regulator	species2	HMP1-II	-0.014622446	0.057007835	2657	5	0.800940797	0.899582833	dog	0.973119955
UniRef90_Q9L5C7..Beta.lactamase	species2	HMP1-II	-0.130645909	0.24231323	2657	23	0.597579592	0.899582833	dog	0.973119955
UniRef90_Q9R3A9..ANT.3.apos..apos...Ia.family.aminoglycoside.nucleotidyltransferase.AadA5	species2	HMP1-II	-0.407070752	0.940057703	2657	72	0.670510584	1	cat	0.973119955
UniRef90_Q9R3A9..ANT.3.apos..apos...Ia.family.aminoglycoside.nucleotidyltransferase.AadA5	species2	cat	-0.027944661	0.091729698	2657	72	0.760666322	0.899582833	dog	0.973119955
UniRef90_Q9R3A9..ANT.3.apos..apos...Ia.family.aminoglycoside.nucleotidyltransferase.AadA5	species2	HMP1-II	-0.435015412	0.93791672	2657	72	0.648795753	0.899582833	dog	0.973119955
UniRef90_Q9RBY7..SmeC	species2	HMP1-II	-0.01507609	0.075900753	2657	7	0.844775345	1	cat	0.973119955
UniRef90_Q9RBY7..SmeC	species2	cat	-0.002498151	0.01258463	2657	7	0.842681216	0.910275966	dog	0.973119955
UniRef90_Q9RBY7..SmeC	species2	HMP1-II	-0.017574242	0.075411881	2657	7	0.818413081	0.899582833	dog	0.973119955
UniRef90_Q9RBY8..Efflux.pump.membrane.transporter	species2	HMP1-II	-0.022374656	0.108818812	2657	11	0.839294831	1	cat	0.973119955
UniRef90_Q9RBY8..Efflux.pump.membrane.transporter	species2	cat	-0.002140031	0.013921056	2657	11	0.877841984	0.936570849	dog	0.973119955
UniRef90_Q9RBY8..Efflux.pump.membrane.transporter	species2	HMP1-II	-0.024514687	0.108397669	2657	11	0.823547402	0.899582833	dog	0.973119955
UniRef90_Q9S169..Beta.lactamase.SHV.24	species2	cat	-0.029793644	0.025436315	2657	15	0.246403931	0.899582833	dog	0.973119955
UniRef90_Q9S169..Beta.lactamase.SHV.24	species2	HMP1-II	-0.030433277	0.035511276	2657	15	0.414082918	0.899582833	dog	0.973119955
UniRef90_Q9S3T0..Sensor.protein.kinase	species2	cat	-0.001279518	0.005475615	2657	6	0.815254798	0.899582833	dog	0.973119955
UniRef90_Q9WVY4..Lincosamide.nucleotidyltransferase	species2	HMP1-II	-0.639183692	2.042787718	2657	109	0.758216012	1	cat	0.973119955
UniRef90_Q9WVY4..Lincosamide.nucleotidyltransferase	species2	HMP1-II	-1.174524807	2.040256622	2657	109	0.572515827	0.899582833	dog	0.973119955
UniRef90_Q9X2N9..Quaternary.ammonium.compound.resistance.protein.QacF	species2	HMP1-II	-0.060812014	0.188937272	2657	17	0.752346968	1	cat	0.973119955
UniRef90_Q9X2N9..Quaternary.ammonium.compound.resistance.protein.QacF	species2	cat	-0.014562317	0.037096485	2657	17	0.694776766	0.899582833	dog	0.973119955
UniRef90_Q9X2N9..Quaternary.ammonium.compound.resistance.protein.QacF	species2	HMP1-II	-0.07537433	0.18723533	2657	17	0.693585725	0.899582833	dog	0.973119955
UniRef90_Q9X3P3..Serine.alanine.racemase	species2	HMP1-II	-0.014162838	0.073291464	2657	8	0.849178465	1	cat	0.973119955
UniRef90_Q9X3P3..Serine.alanine.racemase	species2	cat	-0.006817073	0.019539252	2657	8	0.727406693	0.899582833	dog	0.973119955
UniRef90_Q9X3P3..Serine.alanine.racemase	species2	HMP1-II	-0.020979911	0.072061556	2657	8	0.774854205	0.899582833	dog	0.973119955
UniRef90_R0AEZ0..Ribosomal.RNA.methyltransferase	species2	HMP1-II	0.156840006	0.232231879	2657	30	0.516904428	1	cat	0.973119955
UniRef90_R0AEZ0..Ribosomal.RNA.methyltransferase	species2	cat	-0.012614503	0.040434839	2657	30	0.755161563	0.899582833	dog	0.973119955
UniRef90_R0AEZ0..Ribosomal.RNA.methyltransferase	species2	HMP1-II	0.144225503	0.230584312	2657	30	0.548027753	0.899582833	dog	0.973119955
UniRef90_R7M6A2..NO_NAME	species2	HMP1-II	-0.363593826	1.641103666	2657	182	0.827052349	1	cat	0.973119955
UniRef90_R7M6A2..NO_NAME	species2	HMP1-II	-0.795808665	1.638664744	2657	182	0.632869434	0.899582833	dog	0.973119955
UniRef90_R7MBA0..Small.GTP.binding.protein.domain	species2	HMP1-II	-1.046385275	2.354534701	2657	360	0.66179315	0.899582833	dog	0.973119955
UniRef90_T2FKA3..FosA5	species2	cat	-0.054803005	0.062976528	2657	32	0.385356447	0.899582833	dog	0.973119955
UniRef90_T2FKA3..FosA5	species2	HMP1-II	-0.080737737	0.212174621	2657	32	0.710975014	0.899582833	dog	0.973119955
UniRef90_UPI0009A2989B..aminoglycoside.6.adenylyltransferase	species2	HMP1-II	-0.069001599	0.082648006	2657	29	0.426135978	0.899582833	dog	0.973119955
UniRef90_UPI000CCC73CE..type.A.chloramphenicol.O.acetyltransferase	species2	HMP1-II	-0.028159628	0.106953799	2657	8	0.795411696	1	cat	0.973119955
UniRef90_UPI000CCC73CE..type.A.chloramphenicol.O.acetyltransferase	species2	cat	-0.005990352	0.019898394	2657	8	0.763448485	0.899582833	dog	0.973119955
UniRef90_UPI000CCC73CE..type.A.chloramphenicol.O.acetyltransferase	species2	HMP1-II	-0.034149979	0.106088407	2657	8	0.751459721	0.899582833	dog	0.973119955
UniRef90_UPI000F49E8B7..aminoglycoside.3.N.acetyltransferase	species2	HMP1-II	-0.004401145	0.021056033	2657	5	0.838422323	1	cat	0.973119955
UniRef90_UPI000F49E8B7..aminoglycoside.3.N.acetyltransferase	species2	cat	-0.00550152	0.00816796	2657	5	0.502499428	0.899582833	dog	0.973119955
UniRef90_UPI000F49E8B7..aminoglycoside.3.N.acetyltransferase	species2	HMP1-II	-0.009902665	0.020259655	2657	5	0.636176258	0.899582833	dog	0.973119955
UniRef90_X5NWT8..ABC.transporter.ATP.binding.protein.uup	species2	HMP1-II	-0.09930115	0.448895364	2657	33	0.827564081	1	cat	0.973119955
UniRef90_X5NWT8..ABC.transporter.ATP.binding.protein.uup	species2	cat	-0.02073545	0.074511457	2657	33	0.780843055	0.899582833	dog	0.973119955
UniRef90_X5NWT8..ABC.transporter.ATP.binding.protein.uup	species2	HMP1-II	-0.120036599	0.445997692	2657	33	0.791136757	0.899582833	dog	0.973119955
UniRef90_A0A0G3BFV1..Transcriptional.regulator.CmeR	species2	HMP1-II	-0.002838423	0.01874266	2657	4	0.884418169	1	cat	0.973511991
UniRef90_A0A1D3KIL4..Acriflavin.resistance.protein.A	species2	HMP1-II	-0.049627346	0.323431762	2657	32	0.88014347	1	cat	0.973511991
UniRef90_B3U538..Beta.lactamase.OXA.133	species2	HMP1-II	-0.001961299	0.01314349	2657	4	0.886909826	1	cat	0.973511991
UniRef90_B4EW87..Tetracycline.resistance.protein..MFS.family.transporter.	species2	HMP1-II	-0.005515849	0.036867788	2657	9	0.884291072	1	cat	0.973511991
UniRef90_B5M690..Plasmid.mediated.quinolone.resistance.protein	species2	cat	-0.006494409	0.045710509	2657	39	0.887030209	0.939755781	dog	0.973511991
UniRef90_B7TCK2..Bacilysin.exporter.BacE	species2	cat	-0.008642337	0.058154636	2657	33	0.881873164	0.937616887	dog	0.973511991
UniRef90_D6PYN7..DfrA14..Fragment.	species2	HMP1-II	-0.005299995	0.036789277	2657	5	0.887834368	1	cat	0.973511991
UniRef90_M5D4V8..Transcriptional.regulatory.protein.resD	species2	cat	-0.002619836	0.017635001	2657	11	0.881916874	0.937616887	dog	0.973511991
UniRef90_Q8RTE5..CmeA	species2	cat	0.001783979	0.01237577	2657	7	0.885392186	0.93966316	dog	0.973511991
UniRef90_A0A0F2CTG7..ABC.transporter.ATP.binding.protein.permease	species2	cat	-0.001703148	0.012982467	2657	5	0.895636282	0.940792411	dog	0.97399023
UniRef90_I3TZJ0..MFS.family.major.facilitator.transporter	species2	cat	-0.013307105	0.101176753	2657	56	0.895371867	0.940792411	dog	0.97399023
UniRef90_P00382..Dihydrofolate.reductase.type.1	species2	cat	-0.008686287	0.066298384	2657	38	0.895770992	0.940792411	dog	0.97399023
UniRef90_P00552..Aminoglycoside.3.apos..phosphotransferase	species2	cat	-0.008106057	0.061392372	2657	40	0.894965746	0.940792411	dog	0.97399023
UniRef90_P94958..Beta.lactamase	species2	HMP1-II	-0.004226175	0.029865219	2657	8	0.889738165	1	cat	0.97399023
UniRef90_Q6WRY8..Response.regulator	species2	HMP1-II	0.023229153	0.174578161	2657	16	0.89565528	0.940792411	dog	0.97399023
UniRef90_Q9L5C7..Beta.lactamase	species2	HMP1-II	-0.033694664	0.245684982	2657	23	0.892634722	1	cat	0.97399023
UniRef90_P13082..Streptomycin.3.apos..apos..kinase	species2	HMP1-II	-0.005174882	0.039619387	2657	8	0.89812723	1	cat	0.975385486
UniRef90_A0A1D3KSH0..Multidrug.resistance.protein.A	species2	HMP1-II	-0.026275421	0.210252569	2657	24	0.902369849	1	cat	0.978823619
UniRef90_A0A3A6YNR6..Phosphatidylglycerol.lysyltransferase	species2	cat	-0.010567045	0.088433812	2657	53	0.904895702	0.94873148	dog	0.97889156
UniRef90_A6T8S5..Spermidine.export.protein.MdtJ	species2	HMP1-II	-0.02030105	0.166920812	2657	23	0.906484445	1	cat	0.97889156
UniRef90_P13661..Beta.lactamase.OXA.1	species2	HMP1-II	-0.018903659	0.157716879	2657	15	0.906427639	1	cat	0.97889156
UniRef90_T2FKA3..FosA5	species2	HMP1-II	-0.025934733	0.216536252	2657	32	0.906740037	1	cat	0.97889156
UniRef90_P24017..Outer.membrane.protein.A	species2	HMP1-II	0.016410379	0.136678139	2657	31	0.908095191	1	cat	0.979191612
UniRef90_A0A1D3KQL8..Phosphoethanolamine.transferase	species2	HMP1-II	-0.045059212	0.390224342	2657	45	0.909632518	1	cat	0.979687155
UniRef90_G8LCW0..Transcriptional.activator.ramA	species2	HMP1-II	0.010676979	0.091932949	2657	23	0.911340304	1	cat	0.980364895
UniRef90_P26825..Chloramphenicol.acetyltransferase	species2	HMP1-II	-0.013009109	0.119388765	2657	8	0.914574671	1	cat	0.982681296
UniRef90_A0A1L5KFA7..Phosphotransferase.enzyme.family	species2	cat	0.004123124	0.040429887	2657	28	0.919361829	0.958921288	dog	0.983176356
UniRef90_P05364..Beta.lactamase	species2	HMP1-II	-0.005402005	0.051301137	2657	6	0.918084143	0.958921288	dog	0.983176356
UniRef90_P78218..Dihydrofolate.reductase.type.15	species2	cat	-0.00483044	0.046015082	2657	20	0.916403505	0.958921288	dog	0.983176356
UniRef90_UPI0009A2989B..aminoglycoside.6.adenylyltransferase	species2	HMP1-II	0.009145037	0.087909916	2657	29	0.919143836	1	cat	0.983176356
UniRef90_P05364..Beta.lactamase	species2	HMP1-II	0.005353885	0.053081561	2657	6	0.921348467	1	cat	0.984143075
UniRef90_P49417..Chloramphenicol.acetyltransferase	species2	HMP1-II	-0.037708534	0.38490402	2657	41	0.922982216	1	cat	0.984731027
UniRef90_P06107..Lincosamide.resistance.protein	species2	HMP1-II	-0.188532489	2.02225633	2657	276	0.926984669	1	cat	0.98784181
UniRef90_A0A111WMZ9..ATP.binding.protein	species2	cat	-0.005633383	0.063945726	2657	31	0.929806801	0.968149349	dog	0.989688972
UniRef90_A0A0K9ES31..Tetracycline.resistance.protein	species2	HMP1-II	-0.001322125	0.014868876	2657	4	0.932119131	1	cat	0.989832114
UniRef90_A0QZ11..RNA.polymerase.binding.protein.RbpA	species2	HMP1-II	-0.001946706	0.022364889	2657	5	0.931670945	1	cat	0.989832114
UniRef90_A0A142EAN5..Streptomycin.3.apos..apos..adenylyltransferase	species2	HMP1-II	0.015491671	0.196944667	2657	33	0.938287634	1	cat	0.992811452
UniRef90_A0A2X9NMX0..Glutathione.transferase.fosA	species2	HMP1-II	-0.006234266	0.082091718	2657	16	0.941112709	1	cat	0.992811452
UniRef90_A9QXC4..AAC.6.apos...Ib.cr..Fragment.	species2	HMP1-II	-0.006721891	0.08710134	2657	9	0.940806076	1	cat	0.992811452
UniRef90_P07641..Chloramphenicol.acetyltransferase	species2	HMP1-II	-0.002536663	0.034478541	2657	14	0.942570168	1	cat	0.992811452
UniRef90_P0AD63..Beta.lactamase.SHV.1	species2	HMP1-II	-0.008879262	0.114969836	2657	21	0.94026789	1	cat	0.992811452
UniRef90_P49417..Chloramphenicol.acetyltransferase	species2	HMP1-II	-0.028073895	0.383786424	2657	41	0.942458972	0.97964003	dog	0.992811452
UniRef90_Q2PT27..Pentapeptide.repeat.protein.QnrB4	species2	HMP1-II	-0.000606649	0.007400175	2657	4	0.936286276	1	cat	0.992811452
UniRef90_A0A127SV09..Chloramphenicol.acetyltransferase	species2	HMP1-II	-0.132533816	1.952286059	2657	198	0.946565018	1	cat	0.995865279
UniRef90_B8QUG9..Tet.32.	species2	HMP1-II	-0.130752515	1.991945223	2657	2017	0.948453769	1	cat	0.996698816
UniRef90_A0A127SUT1..Beta.lactamase	species2	HMP1-II	-0.051906668	0.831201588	2657	200	0.95091614	0.985478512	dog	0.997413372
UniRef90_Q45778..NimC.protein	species2	HMP1-II	0.002022174	0.032685607	2657	12	0.951328266	0.985478512	dog	0.997413372
UniRef90_A0A068NXG4..NO_NAME	species2	cat	-0.000727508	0.027880175	2657	16	0.979184261	1	dog	1
UniRef90_A0A089X2N7..VanW	species2	cat	6.33E-14	0.022245916	2657	25	1	1	dog	1
UniRef90_A0A0K1TBR6..Ribosomal.RNA.large.subunit.methyltransferase.Cfr	species2	HMP1-II	0.003120938	0.173858358	2657	50	0.985918316	1	cat	1
UniRef90_A0A0T5XFN5..Multidrug.transporter	species2	HMP1-II	-0.000430357	0.062710366	2657	11	0.99465509	1	cat	1
UniRef90_A0A127SV09..Chloramphenicol.acetyltransferase	species2	HMP1-II	-0.031463793	1.950535871	2657	198	0.987293941	1	dog	1
UniRef90_A0A141RQC0..Beta.lactamase	species2	HMP1-II	-1.57E-12	0.00997535	2657	3	1	1	cat	1
UniRef90_A0A142EAN5..Streptomycin.3.apos..apos..adenylyltransferase	species2	HMP1-II	-0.010168889	0.194641929	2657	33	0.959013182	0.991744007	dog	1
UniRef90_A0A1A7TBT9..Replication.initiation.factor	species2	HMP1-II	-0.000450787	0.029957563	2657	8	0.988146148	1	cat	1
UniRef90_A0A1B2JL14..ABC.half.transporter	species2	cat	-3.96E-13	0.00768414	2657	3	1	1	dog	1
UniRef90_A0A1D3U586..Outer.membrane.protein.N..Porin.	species2	HMP1-II	-0.001475971	0.156535769	2657	27	0.992698329	1	cat	1
UniRef90_A0A1N7T703..Bifunctional.AacA.AphD	species2	cat	-0.000671409	0.024147862	2657	90	0.977820504	1	dog	1
UniRef90_A0A1T1YUD0..Efflux.pump.membrane.transporter	species2	HMP1-II	-0.000667824	0.020171017	2657	10	0.974164818	1	cat	1
UniRef90_A0A377ZRY4..Beta.lactamase	species2	HMP1-II	-0.000186852	0.023301054	2657	12	0.993654507	1	cat	1
UniRef90_A6T8S6..Spermidine.export.protein.MdtI	species2	HMP1-II	-0.001222284	0.058799541	2657	17	0.983705312	1	cat	1
UniRef90_B2RI48..Lipid.A.4.apos..phosphatase	species2	HMP1-II	-0.000907971	0.029116034	2657	9	0.975311585	1	cat	1
UniRef90_B7UY29..Translational.regulator.CsrA	species2	HMP1-II	-0.001139117	0.020664161	2657	5	0.959675715	1	cat	1
UniRef90_I7QYT2..Multidrug.resistance.protein.imrP	species2	HMP1-II	-0.000614335	0.02276583	2657	6	0.978623442	1	cat	1
UniRef90_M4R2Y6..Hydrolase..alpha.beta.domain.protein	species2	HMP1-II	0.027828433	0.732708664	2657	176	0.970175658	0.999041089	dog	1
UniRef90_O52836..Tetracycline.resistance.protein.TetW	species2	HMP1-II	0.094197156	2.067417861	2657	2452	0.964194061	1	cat	1
UniRef90_O87866..Quaternary.ammonium.compound.resistance.protein.QacG	species2	cat	-0.000209552	0.014426239	2657	6	0.988411632	1	dog	1
UniRef90_P00485..Chloramphenicol.acetyltransferase	species2	cat	-0.000486761	0.02156	2657	9	0.981989366	1	dog	1
UniRef90_P02983..Tetracycline.resistance.protein	species2	cat	-0.000498025	0.014532034	2657	4	0.972663767	0.999041089	dog	1
UniRef90_P0A4K4..Multi.drug.resistance.efflux.pump.PmrA	species2	cat	5.11E-13	0.012061388	2657	6	1	1	dog	1
UniRef90_P13018..Streptothricin.acetyltransferase	species2	HMP1-II	-0.000262377	0.024795404	2657	9	0.991854289	1	dog	1
UniRef90_P23954..Beta.lactamase.OXY.2	species2	HMP1-II	-8.05E-13	0.006339842	2657	3	1	1	cat	1
UniRef90_P51563..Tetracycline.resistance.protein..class.G	species2	cat	-0.004377631	0.106811117	2657	119	0.967314349	0.998624353	dog	1
UniRef90_P94902..Chloramphenicol.acetyltransferase	species2	cat	-0.000641635	0.024595398	2657	10	0.979189423	1	dog	1
UniRef90_Q00014..rRNA.adenine.N.6.methyltransferase	species2	HMP1-II	-0.057102855	1.710259395	2657	223	0.973756143	1	cat	1
UniRef90_Q46305..Tetracycline.efflux.protein	species2	HMP1-II	-0.050790721	2.049229536	2657	515	0.980549383	1	cat	1
UniRef90_Q4LAM4..NimE.nitroimidazole.reductase..Fragment.	species2	cat	2.63E-13	0.007841365	2657	3	1	1	dog	1
UniRef90_Q4VDP2..AacA4	species2	HMP1-II	-1.98E-12	0.008487859	2657	3	1	1	cat	1
UniRef90_Q56415..Glutathione.transferase.FosA	species2	HMP1-II	-0.003388077	0.097922815	2657	12	0.972976862	1	cat	1
UniRef90_Q6WRY5..D.alanine..D.alanine.ligase	species2	cat	2.39E-13	0.018846926	2657	22	1	1	dog	1
UniRef90_Q6WRY8..Response.regulator	species2	HMP1-II	0.009835533	0.175464575	2657	16	0.955918205	1	cat	1
UniRef90_Q70E71..Aminoglycoside.N.6.apos...acetyltransferase	species2	cat	-0.00016076	0.011468562	2657	3	0.988817138	1	dog	1
UniRef90_Q84EW5..Streptogramin.A.resistance.protein	species2	cat	-0.001198379	0.03479561	2657	19	0.972528464	0.999041089	dog	1
UniRef90_Q8GJ54..Nitroimidazole.resistance.protein..Fragment.	species2	cat	7.88E-15	0.010344458	2657	4	1	1	dog	1
UniRef90_Q8RTE3..CmeC	species2	HMP1-II	-1.22E-12	0.013732051	2657	5	1	1	cat	1
UniRef90_Q9KHL7..Amino.acid.racemase	species2	cat	1.29E-13	0.007884594	2657	6	1	1	dog	1
UniRef90_Q9KHL8..D.D.dipeptidase.D.D.carboxypeptidase	species2	cat	-1.16E-12	0.022325396	2657	29	1	1	dog	1
UniRef90_Q9S169..Beta.lactamase.SHV.24	species2	HMP1-II	-0.000639633	0.040620327	2657	15	0.987667694	1	cat	1
UniRef90_R7MBA0..Small.GTP.binding.protein.domain	species2	HMP1-II	0.122675678	2.358385607	2657	360	0.959057991	1	cat	1
